Subject,Label,eda_mean,eda_std,eda_min,eda_max,ecg_mean,ecg_std,ecg_min,ecg_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max
S8,2,3.9285914103190103,0.0532657225335975,3.85589599609375,4.046630859375,5.18798828125e-05,0.314839318437424,-0.3454742431640625,1.4033660888671875,-0.003368377685546875,0.023923701018285327,-0.0736541748046875,0.05804443359375,35.21184,0.035133816,35.122437,35.271027
S8,2,3.9225387573242188,0.025959876758806465,3.89556884765625,4.0149688720703125,0.026964569091796876,0.3457224716641546,-0.3656158447265625,1.4615936279296875,0.000450897216796875,0.025768339144330438,-0.0675201416015625,0.0506744384765625,35.252335,0.036271498,35.15027,35.300476
S8,2,4.000962575276692,0.08066300695168122,3.9379119873046875,4.2110443115234375,0.009539794921875,0.34746544474787044,-0.7157135009765625,1.4991302490234375,-0.00384979248046875,0.02483615592173215,-0.0677947998046875,0.0635833740234375,35.28188,0.033314355,35.185852,35.351654
S9,1,2.1157010396321616,0.0386554206668356,2.037811279296875,2.1923065185546875,0.00968780517578125,0.21973204478206262,-0.6273651123046875,1.4101409912109375,-0.0013458251953125,0.01799079020147525,-0.047332763671875,0.0358428955078125,33.82287,0.051051814,33.694336,33.93268
S9,1,2.017993927001953,0.02171759395662284,1.9680023193359375,2.08740234375,0.017934417724609374,0.2485083583966579,-0.82525634765625,1.1752166748046875,-0.00285797119140625,0.014718594314755109,-0.0344696044921875,0.0241241455078125,33.929745,0.033527143,33.865784,34.057465
S9,1,1.9302622477213542,0.02717195292119158,1.8795013427734375,2.014923095703125,0.035648345947265625,0.2529229865546597,-0.5268402099609375,1.4535369873046875,-0.001511383056640625,0.01648236883628761,-0.0319061279296875,0.0628509521484375,33.95242,0.05247682,33.83542,34.06967
S9,1,1.8576622009277344,0.022040085401956348,1.81427001953125,1.91802978515625,-0.036822509765625,0.20114913845508692,-0.6776275634765625,0.62713623046875,-0.0049163818359375,0.01870729007689256,-0.0402374267578125,0.0496673583984375,34.02134,0.023174025,33.963104,34.09555
S9,1,1.8241373697916667,0.022537669931788015,1.787567138671875,1.8863677978515625,0.010085296630859376,0.1720829015468333,-0.56524658203125,0.7667999267578125,-0.004909515380859375,0.017605009233030405,-0.0549774169921875,0.0404205322265625,34.0583,0.03921552,33.973755,34.22827
S9,1,1.7692629496256511,0.023684170068708012,1.721954345703125,1.819610595703125,-0.049665069580078124,0.20005334794056326,-0.82672119140625,0.1845703125,-0.0022613525390625,0.011260106122111703,-0.02838134765625,0.0229339599609375,34.120243,0.039857022,34.03006,34.18097
S9,1,1.7167472839355469,0.015570294115490243,1.68914794921875,1.752471923828125,-0.013550567626953124,0.19832080655526452,-0.692596435546875,0.9463348388671875,-0.00059814453125,0.014570821811989,-0.036895751953125,0.0321807861328125,34.121563,0.037282452,34.034607,34.19165
S9,1,1.6881561279296875,0.01924566754035081,1.6529083251953125,1.74407958984375,-0.011260223388671876,0.14984139067381497,-0.70989990234375,0.1782989501953125,-0.000711822509765625,0.011309713449660178,-0.0370330810546875,0.02801513671875,34.189026,0.03440576,34.08185,34.281708
S9,1,1.6534169514973958,0.01259652598023131,1.6353607177734375,1.6986846923828125,0.00539093017578125,0.2117841643884908,-0.3670806884765625,1.4545440673828125,-0.002452850341796875,0.010212967386420503,-0.0331878662109375,0.0209197998046875,34.17597,0.086203754,33.92505,34.31839
S9,1,1.6501998901367188,0.015119986232947762,1.631927490234375,1.7333984375,0.01421051025390625,0.2602016829175917,-0.6972198486328125,1.024200439453125,-0.003814697265625,0.015024918246185653,-0.0538330078125,0.0208282470703125,33.883995,0.036217984,33.808136,33.95096
S9,1,1.6503397623697917,0.02182258763326993,1.6246795654296875,1.70440673828125,0.042523956298828124,0.2913259089092202,-0.64617919921875,1.4354095458984375,-0.00332489013671875,0.017495912716915422,-0.082672119140625,0.0319061279296875,33.926758,0.034149457,33.839996,34.062042
S9,1,1.6738001505533855,0.014779078980328706,1.6498565673828125,1.71966552734375,-0.038812255859375,0.27530900532806685,-0.6920013427734375,1.4391632080078125,-0.0055633544921875,0.015601649867449753,-0.0514068603515625,0.024078369140625,34.108906,0.06877141,33.940308,34.193146
S9,1,1.65313720703125,0.011117993915983197,1.6353607177734375,1.6857147216796875,0.018121337890625,0.20170912421717305,-0.1627349853515625,1.3959503173828125,-0.002851104736328125,0.01585427782153462,-0.054107666015625,0.0324554443359375,34.199245,0.029422583,34.115387,34.249634
S9,1,1.6551653544108074,0.015952291591066054,1.6269683837890625,1.6910552978515625,0.0493560791015625,0.21343875501792214,-0.2435760498046875,1.03033447265625,-0.003261566162109375,0.016178973894894498,-0.04962158203125,0.069305419921875,34.298073,0.05691023,34.18097,34.401
S9,1,1.6535186767578125,0.014033593274353842,1.6292572021484375,1.70135498046875,-0.036717987060546874,0.1853917575412438,-0.8350067138671875,0.2782745361328125,0.0003936767578125,0.0183940114328391,-0.0564422607421875,0.0490264892578125,34.407482,0.0325258,34.322998,34.482147
S9,1,1.6481590270996094,0.017203315459452563,1.6269683837890625,1.6994476318359375,0.014429473876953125,0.1954810414455646,-0.4369354248046875,1.221405029296875,-0.001839447021484375,0.009474246485192513,-0.02362060546875,0.02728271484375,34.37084,0.033592306,34.298553,34.44232
S9,1,1.6960843404134114,0.02252626288465931,1.6582489013671875,1.73797607421875,0.009484100341796874,0.2994715941518512,-0.6957550048828125,1.4206695556640625,-0.00498809814453125,0.013859679899737855,-0.0465545654296875,0.0226593017578125,34.310665,0.02653522,34.213013,34.355103
S9,1,1.7279434204101562,0.013265661161365579,1.6925811767578125,1.7841339111328125,0.03676300048828125,0.25488761874030214,-0.5329742431640625,1.2457122802734375,-0.0031951904296875,0.010394175109439073,-0.0314483642578125,0.0181732177734375,34.341007,0.03007808,34.26184,34.396393
S9,1,1.7098426818847656,0.014887687949855124,1.6895294189453125,1.7604827880859375,0.042653656005859374,0.21645407511217132,-0.1888275146484375,1.0157318115234375,-0.003925323486328125,0.01291641566488279,-0.04522705078125,0.0209197998046875,34.41901,0.031420097,34.316895,34.497467
S9,1,1.8144543965657551,0.03714390216036381,1.734161376953125,1.8741607666015625,0.023520660400390626,0.22297710958116762,-0.60205078125,0.988494873046875,-0.002869415283203125,0.017561744949117084,-0.0514068603515625,0.030990600585937503,34.514576,0.03292329,34.41632,34.571075
S9,2,2.7994410196940103,0.025920801643721625,2.76031494140625,2.88238525390625,-0.036748504638671874,0.19366302274882016,-0.7277984619140625,0.3155364990234375,-0.001593780517578125,0.016601775304748722,-0.0389556884765625,0.0494842529296875,34.350025,0.056454856,34.216064,34.46222
S9,2,2.9173978169759116,0.05933467370350628,2.81219482421875,3.0261993408203125,-0.10003128051757812,0.211285116295106,-0.7136993408203125,0.1918487548828125,-0.003330230712890625,0.020056937832696138,-0.0660552978515625,0.0468292236328125,34.463245,0.035893116,34.376526,34.595642
S9,2,3.0783208211263022,0.03278087885262997,2.96783447265625,3.1337738037109375,0.027043914794921874,0.16068298452656127,-0.5987548828125,0.4279632568359375,-0.00234222412109375,0.01513658454281777,-0.05657958984375,0.0388641357421875,34.522007,0.03270692,34.437714,34.574158
S9,2,3.1197357177734375,0.020706908574544797,3.0796051025390625,3.1711578369140625,0.017852020263671876,0.15361053782604828,-0.6961212158203125,0.38836669921875,-0.00337982177734375,0.013444096826286427,-0.0359344482421875,0.0273284912109375,34.57868,0.03789069,34.48523,34.63861
S9,2,3.230743408203125,0.03520380717561343,3.1490325927734375,3.3084869384765625,-0.02486572265625,0.18905747231830844,-0.7668914794921875,0.2672882080078125,-0.000423431396484375,0.016462999408993616,-0.0413360595703125,0.0335540771484375,34.57162,0.04496998,34.448456,34.63553
S9,2,3.3742141723632812,0.034715722275765006,3.2741546630859375,3.476715087890625,-0.007102203369140625,0.2902255734776354,-0.6427459716796875,1.25445556640625,-0.00459442138671875,0.013203052800590571,-0.0497589111328125,0.0187225341796875,34.545128,0.033845022,34.44998,34.60788
S9,2,3.47259521484375,0.04822235045459047,3.39508056640625,3.5793304443359375,-0.049631500244140626,0.1821149785105434,-0.752288818359375,0.23309326171875,-0.00277252197265625,0.012811837677148058,-0.04852294921875,0.02691650390625,34.571793,0.033852432,34.494415,34.62326
S9,2,3.583532969156901,0.03687311527103194,3.5228729248046875,3.6632537841796875,-0.010387420654296875,0.16547095011009363,-0.6660919189453125,0.26385498046875,-0.003256988525390625,0.010435234135954112,-0.0475616455078125,0.0243988037109375,34.605217,0.027571147,34.528137,34.65396
S9,2,3.6945533752441406,0.05647446081793189,3.6167144775390625,3.891754150390625,-0.016411590576171874,0.2289883667016394,-0.6951141357421875,1.1938018798828125,-0.002100372314453125,0.011841713267015,-0.02435302734375,0.0266876220703125,34.645515,0.03081854,34.543488,34.69388
S9,2,3.769092559814453,0.05220240147688121,3.6617279052734375,3.9020538330078125,-0.01295928955078125,0.20448030388427174,-0.59454345703125,0.9931182861328124,-0.003203582763671875,0.010917343652117795,-0.0317230224609375,0.0248565673828125,34.680744,0.027783694,34.60788,34.72467
S9,2,3.857987721761068,0.03755985433078318,3.803253173828125,3.9463043212890625,0.010674285888671874,0.215932405901998,-0.67510986328125,0.8670501708984375,-0.003162384033203125,0.012741198396497485,-0.0446319580078125,0.0194549560546875,34.66805,0.036479358,34.56186,34.72159
S10,1,0.7452964782714844,0.012840225097247825,0.7259368896484375,0.80108642578125,-0.006719970703125,0.15724305193779017,-0.3521575927734375,0.7151641845703125,-0.004425048828125,0.0088716507593613,-0.0240325927734375,0.0167083740234375,33.9883,0.04880444,33.876465,34.078827
S10,1,0.7494608561197916,0.010658118221880036,0.7343292236328125,0.7965087890625,0.01512603759765625,0.13600566383259288,-0.48829650878906244,0.4306182861328125,-0.002092742919921875,0.009858048433048919,-0.0274658203125,0.021881103515625,34.13058,0.040862925,34.03311,34.203827
S10,1,0.7555452982584635,0.013987528190757884,0.6927490234375,0.7938385009765625,-0.013408660888671875,0.18339829876997812,-0.450531005859375,0.7602081298828125,-0.00181884765625,0.009543770116245852,-0.0272369384765625,0.01336669921875,34.234104,0.03970009,34.12909,34.293945
S10,1,0.7577641805013021,0.011024709755505865,0.7442474365234375,0.8037567138671875,0.005017852783203125,0.1976111350710384,-0.5309600830078125,0.8467254638671875,-0.0028778076171875,0.009873834242775268,-0.0316314697265625,0.0164337158203125,34.29791,0.030568194,34.214508,34.34439
S10,1,0.7644907633463541,0.011629690624391653,0.7488250732421875,0.8159637451171875,-0.0113983154296875,0.16837912229896457,-0.474517822265625,0.4837188720703125,-0.0015716552734375,0.008664261024942128,-0.0186309814453125,0.018035888671875,34.33979,0.03430706,34.254242,34.411713
S10,1,0.7700729370117188,0.011843657235675152,0.7572174072265625,0.829315185546875,-0.0012359619140625,0.12454092552730987,-0.4002227783203125,0.3474884033203125,-0.004325103759765625,0.007913772726155404,-0.0237579345703125,0.0104827880859375,34.431362,0.030115379,34.34439,34.482147
S10,1,0.7785224914550781,0.013205286894202934,0.7633209228515625,0.8266448974609375,-0.017447662353515626,0.1663839430668596,-0.5872650146484375,0.3305511474609375,-0.001468658447265625,0.013253029892529765,-0.0437164306640625,0.0268707275390625,34.392773,0.048574872,34.255737,34.509766
S10,1,0.7799784342447916,0.014996283929631399,0.72784423828125,0.8331298828125,-0.020928955078125,0.1836780103258506,-0.6277313232421875,0.6382598876953125,-0.00349578857421875,0.010519278923624843,-0.032135009765625,0.0126800537109375,34.331352,0.028857756,34.252716,34.381134
S10,1,0.7850519816080729,0.01449534208959699,0.7686614990234375,0.8411407470703125,0.021100616455078124,0.19266702094291432,-0.6057586669921875,1.0244293212890625,-0.003618621826171875,0.011316594548044725,-0.032135009765625,0.0152435302734375,34.31617,0.041237645,34.214508,34.396393
S10,1,0.7847785949707031,0.00998295536258034,0.7709503173828125,0.806427001953125,-0.017693328857421874,0.14827935203676573,-0.514892578125,0.20306396484375,-0.002462005615234375,0.010922095054507646,-0.0398712158203125,0.0237579345703125,34.24469,0.0353416,34.16873,34.312317
S10,1,0.7917976379394531,0.012130862261370494,0.7740020751953125,0.82855224609375,-0.031060028076171874,0.12351195325510297,-0.3322906494140625,0.23712158203125,-0.002978515625,0.010553661344201121,-0.0388641357421875,0.020599365234375,34.26872,0.025143223,34.197754,34.31073
S10,1,0.7940546671549479,0.011000263830004107,0.7801055908203125,0.8289337158203125,0.031314849853515625,0.24236929750125602,-0.49685668945312494,1.0912628173828125,-0.001029205322265625,0.013273008744446252,-0.0404205322265625,0.0561676025390625,34.323452,0.035859898,34.22061,34.396393
S10,1,0.8022626241048177,0.012827122421582739,0.7877349853515625,0.850677490234375,-0.0124267578125,0.12920811796211412,-0.4530487060546875,0.27630615234375,-0.000284576416015625,0.007341155932913033,-0.0157012939453125,0.0158843994140625,34.344143,0.029560216,34.27716,34.384155
S10,1,0.8101399739583334,0.014362029834668314,0.7946014404296875,0.8579254150390625,0.005194091796875,0.18028846420561653,-0.6313934326171875,0.8531341552734375,-0.002071380615234375,0.00972191909823836,-0.029754638671875,0.0210113525390625,34.33798,0.026193626,34.252716,34.37497
S10,1,0.8149973551432291,0.01306748971912065,0.799560546875,0.8655548095703125,-0.029010009765625,0.21818780701530163,-0.6869659423828125,0.57000732421875,0.001446533203125,0.008071310386006458,-0.0245819091796875,0.0187225341796875,34.32317,0.02879614,34.249634,34.37497
S10,1,0.8189773559570312,0.012024004043608406,0.8037567138671875,0.856781005859375,-0.03660736083984375,0.19311321988724897,-0.725555419921875,0.2056732177734375,-0.00160369873046875,0.007222378170185264,-0.0180816650390625,0.0185394287109375,34.307972,0.039905984,34.216064,34.368866
S10,1,0.8170509338378906,0.010871290447075015,0.806427001953125,0.8464813232421875,0.0194183349609375,0.12218366523231901,-0.4164276123046875,0.1999969482421875,-0.004046630859375,0.016761909730917166,-0.1125640869140625,0.01702880859375,34.347305,0.03166845,34.283264,34.4209
S10,1,0.8240699768066406,0.011400909545680057,0.8083343505859375,0.86822509765625,0.005654144287109375,0.17372428046981897,-0.617523193359375,0.9261016845703125,-0.001435089111328125,0.009678340265215643,-0.0300750732421875,0.021881103515625,34.337975,0.022213703,34.271027,34.37497
S10,1,0.8339627583821615,0.015090087951721901,0.8159637451171875,0.8899688720703125,-0.023795318603515626,0.1474174919038925,-0.596099853515625,0.192718505859375,-0.001560211181640625,0.008361457030377084,-0.0166168212890625,0.0238494873046875,34.359158,0.032294217,34.283264,34.445404
S10,2,1.6230837504069011,0.019936004956218622,1.5857696533203125,1.6689300537109375,-0.01949310302734375,0.19612661873790563,-0.4348297119140625,0.82708740234375,-0.000919342041015625,0.01013830377772707,-0.0387725830078125,0.02105712890625,34.72991,0.045468338,34.609436,34.813873
S10,2,1.5769767761230469,0.018675975663714053,1.541900634765625,1.6307830810546875,-0.004457855224609375,0.14703220615887788,-0.3790740966796875,0.3515625,-0.0024261474609375,0.008115961854738856,-0.022430419921875,0.0181732177734375,34.843143,0.050576545,34.735413,34.96335
S10,2,1.8365097045898438,0.12642266447374798,1.6529083251953125,1.9878387451171875,-0.0037109375,0.14662159807286917,-0.3356781005859375,0.668792724609375,-0.002733612060546875,0.010743948699970264,-0.02691650390625,0.0422515869140625,35.13127,0.13720304,34.889343,35.342316
S10,2,2.004744211832682,0.03286367721291333,1.9542694091796875,2.1076202392578125,0.01534881591796875,0.14420357219881885,-0.553253173828125,0.5771942138671875,-0.0022857666015625,0.009641955762207048,-0.026275634765625,0.0188140869140625,35.427864,0.06762462,35.271027,35.552063
S10,2,1.9957796732584636,0.032927304488857244,1.93328857421875,2.06756591796875,0.00721588134765625,0.16503126171823213,-0.311187744140625,0.7673492431640625,-0.002264404296875,0.01031512807643302,-0.0281524658203125,0.02252197265625,35.561775,0.038030703,35.444794,35.625244
S10,2,2.036596934000651,0.04286377198099544,1.9336700439453125,2.1087646484375,0.018979644775390624,0.15331585934384478,-0.292877197265625,0.7463836669921875,-0.001758575439453125,0.00903496580066458,-0.0327301025390625,0.0215606689453125,35.61131,0.03105484,35.516296,35.656403
S10,2,2.053349812825521,0.024520212779228594,2.007293701171875,2.1305084228515625,-0.01129608154296875,0.1440200736632934,-0.4269561767578125,0.7429962158203125,-0.003183746337890625,0.008429766698070603,-0.0314483642578125,0.0170745849609375,35.62634,0.030808993,35.547394,35.668884
S10,2,2.0275243123372397,0.028355200719997888,1.9756317138671875,2.104949951171875,-0.007256317138671875,0.14074718102097605,-0.2586822509765625,0.704315185546875,-0.001488494873046875,0.006972796593316885,-0.0251312255859375,0.01629638671875,35.62673,0.033888835,35.533386,35.671997
S10,2,1.8946329752604167,0.042470429471657786,1.822662353515625,1.9989013671875,0.03510971069335937,0.17624320275253375,-0.3901519775390625,0.6826629638671875,-0.003493499755859375,0.008748914461567435,-0.0213775634765625,0.01336669921875,35.58973,0.039772116,35.486755,35.647064
S10,2,1.767590840657552,0.03284725089931415,1.7086029052734375,1.830291748046875,0.011385345458984375,0.11671815376162563,-0.2173919677734375,0.6460418701171875,-0.00191497802734375,0.008129622337819565,-0.0224761962890625,0.0148773193359375,35.581028,0.03268396,35.478973,35.63147
S10,2,1.68212890625,0.019959192137485007,1.6460418701171875,1.7253875732421875,0.018090057373046874,0.12185865940638775,-0.23016357421875,0.7463836669921875,-0.005084991455078125,0.00859680213020928,-0.0204620361328125,0.0141448974609375,35.584915,0.035297967,35.49765,35.628357
S10,2,1.6326204935709636,0.016365227874933212,1.6109466552734375,1.6986846923828125,0.010634613037109376,0.15836624140465014,-0.5795745849609375,0.49310302734375006,-0.003716278076171875,0.009595653589857653,-0.023529052734375,0.015609741210937498,35.573402,0.03754205,35.4852,35.62213
S11,1,6.665026346842448,0.10287635649459957,6.5059661865234375,6.8752288818359375,0.0217742919921875,0.29394956008243817,-0.20159912109375,1.4677734375,-0.00485076904296875,0.015471820631891921,-0.058135986328125,0.0348358154296875,33.677456,0.0530061,33.565613,33.771698
S11,1,6.40255610148112,0.04502324852071269,6.3259124755859375,6.4914703369140625,-0.019488525390625,0.23808862024153946,-0.3939971923828125,1.45770263671875,-0.003894805908203125,0.011719260477828827,-0.040740966796875,0.03533935546875,33.824596,0.05402879,33.720123,33.893158
S11,1,6.230939229329427,0.04490262022885559,6.1695098876953125,6.3282012939453125,0.05948944091796875,0.36591780693138687,-0.3701019287109375,1.4864044189453125,-0.00385589599609375,0.00921031946777334,-0.02728271484375,0.01483154296875,33.92033,0.043143112,33.832397,33.999603
S11,1,6.132488250732422,0.0298583371497612,6.0840606689453125,6.1809539794921875,0.059543609619140625,0.395672821717189,-0.4629364013671875,1.4988555908203125,-0.0038421630859375,0.014706508131969748,-0.079925537109375,0.0297088623046875,34.0437,0.039322864,33.95395,34.11844
S11,1,6.045525868733724,0.01677736812374092,6.015777587890625,6.098175048828125,0.026638031005859375,0.2975517709440532,-0.3777008056640625,1.4940948486328125,-0.00228729248046875,0.009448194750092566,-0.0231170654296875,0.01611328125,34.058876,0.025161471,33.99353,34.094055
S11,1,5.995216369628906,0.01769935945751567,5.96771240234375,6.0306549072265625,-0.05255889892578125,0.12158572787865961,-0.4688873291015625,0.2348785400390625,-0.003128814697265625,0.008709110053086621,-0.0214691162109375,0.02783203125,34.142452,0.045026314,34.057465,34.203827
S11,1,5.979105631510417,0.010464947539359058,5.9619903564453125,6.00128173828125,-0.018416595458984376,0.2275115729411257,-0.3328399658203125,1.4991302490234375,-0.003467559814453125,0.010838462847954172,-0.0272369384765625,0.0298919677734375,34.192936,0.02947552,34.130615,34.28479
S11,1,5.970172882080078,0.012679766228236642,5.9482574462890625,5.9967041015625,0.045159912109375,0.34061564477898926,-0.273468017578125,1.4989471435546875,-0.007338714599609375,0.02254811528399965,-0.1490478515625,0.0222015380859375,34.262554,0.029236317,34.185547,34.30771
S11,1,5.953489939371745,0.009409524298796807,5.9345245361328125,5.976104736328125,-0.0538818359375,0.09466123510943945,-0.3128814697265625,0.1891937255859375,-0.002971649169921875,0.009037416190903324,-0.0218353271484375,0.0178070068359375,34.276894,0.031502265,34.200806,34.410187
S11,1,5.989640553792317,0.013575087060893803,5.9505462646484375,6.0192108154296875,0.00861358642578125,0.2933347760563846,-0.43194580078125,1.4619598388671875,-0.004775238037109375,0.009662878588215077,-0.0304412841796875,0.01629638671875,34.320267,0.033017065,34.24048,34.364258
S11,1,6.009610493977864,0.009623871270433768,5.9917449951171875,6.0398101806640625,0.01421661376953125,0.29307671659965623,-0.33343505859375,1.4990386962890625,-0.004170989990234375,0.010598647981780621,-0.0291595458984375,0.0256805419921875,34.438057,0.051137898,34.335205,34.601746
S11,1,6.043275197347005,0.014413178203688868,6.0123443603515625,6.0932159423828125,0.01075439453125,0.2831850763686366,-0.18731689453125,1.4988555908203125,-0.005344390869140625,0.01321454554013987,-0.0485687255859375,0.0258636474609375,34.48165,0.029594794,34.402527,34.568024
S11,1,6.018358866373698,0.0075592525444519955,6.0024261474609375,6.038665771484375,-0.0279571533203125,0.23081552355069312,-0.4428863525390625,1.4845733642578125,-0.004730224609375,0.011821687125208806,-0.0428924560546875,0.0237579345703125,34.535534,0.045997433,34.433136,34.675476
S11,1,6.026776631673177,0.015332547047180433,5.995941162109375,6.06231689453125,-0.041143798828125,0.11855980325530409,-0.4703521728515625,0.3203887939453125,-0.00186004638671875,0.010191214763813393,-0.02581787109375,0.027191162109375,34.600716,0.027991496,34.535797,34.65088
S11,1,6.057275136311849,0.014091523310477784,6.0375213623046875,6.1153411865234375,-0.004073333740234375,0.23331857618174695,-0.4376220703125,1.484893798828125,-0.00575408935546875,0.012606294852690226,-0.035797119140625,0.02838134765625,34.619137,0.029671434,34.552673,34.660095
S11,1,6.065012613932292,0.016846955447862952,6.0451507568359375,6.17523193359375,-0.021254730224609376,0.21634795509301855,-0.3430938720703125,1.3978729248046875,-0.00359649658203125,0.009728662276641709,-0.0341033935546875,0.0188140869140625,34.661007,0.029545564,34.5726,34.756927
S11,1,6.110922495524089,0.017498374602459867,6.055450439453125,6.1420440673828125,-0.028455352783203124,0.22502444494154514,-0.4196319580078125,1.4991302490234375,-0.002264404296875,0.015814177919075363,-0.0461883544921875,0.05914306640625,34.673145,0.03583775,34.589508,34.761536
S11,1,6.118431091308594,0.014111063112148556,6.09283447265625,6.1557769775390625,0.008673095703125,0.29112267658994123,-0.4976348876953125,1.4548187255859375,-0.002667999267578125,0.008035732760619835,-0.018951416015625,0.01263427734375,34.684948,0.03065215,34.604828,34.718475
S11,1,6.115608215332031,0.01418026162724426,6.0924530029296875,6.1504364013671875,0.01467437744140625,0.28251840214663565,-0.47003173828125,1.4520721435546875,-0.004314422607421875,0.0133932389064963,-0.0770416259765625,0.017578125,34.711254,0.03161201,34.626312,34.7677
S11,1,6.125850677490234,0.014180283006586898,6.0756683349609375,6.1557769775390625,-0.016172027587890624,0.233965545427375,-0.4802398681640625,1.4933624267578125,-0.00429229736328125,0.011661051826812393,-0.0377655029296875,0.0179901123046875,34.717327,0.033509,34.63553,34.769226
S11,2,6.504624684651692,0.0288250375536286,6.453704833984375,6.56890869140625,0.0832763671875,0.4570418069916214,-0.75439453125,1.4990386962890625,-0.00598907470703125,0.015508920533282528,-0.065277099609375,0.0218353271484375,34.574245,0.023378404,34.499023,34.604828
S11,2,6.5703074137369795,0.03326178803769268,6.5174102783203125,6.6730499267578125,0.01403656005859375,0.33044431613475345,-0.6181182861328125,1.4852142333984375,-0.0018585205078125,0.014434848003066192,-0.031173706054687503,0.04229736328125,34.5755,0.025113879,34.51126,34.660095
S11,2,6.697127024332683,0.04021325997213068,6.60858154296875,6.7600250244140625,-0.019683074951171876,0.35657115551883195,-0.7171783447265625,1.482330322265625,-0.004933929443359375,0.01299985452011639,-0.02947998046875,0.0240325927734375,34.581055,0.034281593,34.502075,34.672363
S11,2,6.773796081542969,0.027751994706417434,6.714630126953125,6.8271636962890625,-0.029821014404296874,0.18295596722408777,-0.5927581787109375,0.49909973144531256,-0.00030670166015625,0.017442640672574606,-0.044219970703125,0.0677032470703125,34.571182,0.03230209,34.494415,34.617126
S11,2,6.859277089436849,0.031887727463025185,6.80999755859375,6.9278717041015625,0.02904205322265625,0.385180850351432,-0.6727752685546875,1.49395751953125,-0.006882476806640625,0.013432281309502442,-0.0385894775390625,0.0285186767578125,34.56752,0.023430943,34.506653,34.60788
S11,2,6.900672912597656,0.017393137177462877,6.8744659423828125,6.9774627685546875,-0.06256484985351562,0.16433691734041292,-0.49040222167968756,0.8535003662109375,-0.00441436767578125,0.006863811577459669,-0.0194549560546875,0.0091094970703125,34.541576,0.03167911,34.45764,34.603302
S11,2,6.982351938883464,0.04140247144526917,6.902313232421875,7.17010498046875,0.0362762451171875,0.4450999566379931,-0.686004638671875,1.4624176025390625,-0.00245513916015625,0.009601349643779789,-0.0224761962890625,0.03863525390625,34.531048,0.025331972,34.460693,34.560333
S11,2,7.165260314941406,0.034061800507248205,7.1102142333984375,7.2628021240234375,0.030779266357421876,0.3144161637377278,-0.6204986572265625,1.4659881591796875,-0.004026031494140625,0.009559202405313215,-0.0292510986328125,0.0163421630859375,34.531147,0.026753051,34.459198,34.568024
S11,2,7.2381591796875,0.04908737263227671,7.1735382080078125,7.4192047119140625,-0.01645660400390625,0.4010348664076578,-0.6853179931640625,1.4992218017578125,-0.002620697021484375,0.010132877888014483,-0.03643798828125,0.0319061279296875,34.538532,0.02866855,34.463776,34.5726
S11,2,7.326189676920573,0.04174838141876781,7.2238922119140625,7.433319091796875,0.05607757568359375,0.4597820993501672,-0.7546234130859375,1.4693756103515625,-0.00412750244140625,0.009073630287796905,-0.0304412841796875,0.01483154296875,34.57231,0.03429405,34.48828,34.644745
S11,2,7.573083241780599,0.08974856915671653,7.3825836181640625,7.7327728271484375,0.044345855712890625,0.4631023734210312,-0.6056671142578125,1.4992218017578125,-0.004320526123046875,0.011187208108708706,-0.0352935791015625,0.0208282470703125,34.584705,0.029723912,34.51126,34.632446
S13,1,2.3725382486979165,0.01251904112305606,2.346038818359375,2.3983001708984375,0.07171096801757812,0.33384825902802384,-0.2718658447265625,1.45257568359375,-0.0057098388671875,0.025651637201931792,-0.0537872314453125,0.060791015625,32.821564,0.037829272,32.754395,32.89975
S13,1,2.340997060139974,0.018158398639830806,2.30865478515625,2.3891448974609375,0.056060791015625,0.32144169370570735,-0.24737548828125,1.4443817138671875,-0.002960968017578125,0.013280460981991102,-0.0395050048828125,0.0273284912109375,32.975937,0.05303348,32.872772,33.084473
S13,1,2.3252995808919272,0.014800659428602434,2.3044586181640625,2.3681640625,0.000310516357421875,0.15965716126194066,-0.2413787841796875,0.9374542236328125,-0.00345611572265625,0.015358380512632887,-0.04925537109375,0.0327301025390625,33.140347,0.043700874,33.037903,33.20938
S13,1,2.340265909830729,0.019423199168176915,2.3067474365234375,2.386474609375,0.03945236206054688,0.3020493138535031,-0.2010040283203125,1.264801025390625,-0.002843475341796875,0.013900645681663324,-0.06170654296874999,0.0230712890625,33.2661,0.029146327,33.194336,33.31183
S13,1,2.3659642537434897,0.014434041322233528,2.344512939453125,2.405548095703125,0.01172943115234375,0.24024035376091019,-0.1868133544921875,1.4402618408203125,-0.0029998779296875,0.008964502082912764,-0.0236663818359375,0.0291595458984375,33.346226,0.033722017,33.254547,33.432587
S13,1,2.3558425903320312,0.022140508625880708,2.2502899169921875,2.384185791015625,0.050390625,0.35376080220625433,-0.3070220947265625,1.4470367431640625,-0.0056549072265625,0.016490943885746758,-0.0457305908203125,0.0298919677734375,33.41975,0.018744884,33.375214,33.461273
S13,1,2.3360061645507812,0.01478317009613081,2.315521240234375,2.3937225341796875,0.05689926147460937,0.3371684616482178,-0.2251739501953125,1.45037841796875,-0.00438232421875,0.015693065982395272,-0.0662384033203125,0.0222930908203125,33.446556,0.026345594,33.39029,33.550476
